combo_key,representative_signature,cluster_size
"减速烙刀,十手,拍立蚌,炮弹,烈酒杯,燃烧响炮,皮皮虾,绵鳚,迷幻蝠鲼","拍立蚌,十手,燃烧响炮,减速烙刀,绵鳚,迷幻蝠鲼,皮皮虾,炮弹,烈酒杯",1
"元素深水炸弹,小冰镐,拍立蚌,水母,水草,海螺壳,绵鳚,迷幻蝠鲼,雪怪蟹","小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,水草,海螺壳",1
"元素深水炸弹,小冰镐,拍立蚌,水母,海螺壳,潜水配重,绵鳚,迷幻蝠鲼,雪怪蟹","小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,迷幻蝠鲼,拍立蚌,潜水配重,海螺壳",1
"元素深水炸弹,小冰镐,拍立蚌,潜水配重,珊瑚,绵鳚,雪怪蟹,风暴瓶","珊瑚,潜水配重,元素深水炸弹,雪怪蟹,风暴瓶,绵鳚,小冰镐,拍立蚌",1
"元素深水炸弹,小冰镐,海影宝驹,珊瑚,绵鳚,雪怪蟹,风暴瓶","海影宝驹,珊瑚,元素深水炸弹,雪怪蟹,风暴瓶,绵鳚,小冰镐",1
"元素深水炸弹,小冰镐,打火机,拍立蚌,燃烧响炮,绵鳚,雪怪蟹,风暴瓶","拍立蚌,雪怪蟹,风暴瓶,绵鳚,元素深水炸弹,小冰镐,打火机,燃烧响炮",1
"加速烙刀,大钢弩,枪套,潜水配重,燃烧响炮,绵鳚,藏刃匕首,飞鱼","大钢弩,藏刃匕首,燃烧响炮,飞鱼,潜水配重,绵鳚,加速烙刀,枪套",1
"吸血章鱼,潜行滑翔机,绵鳚,飞鱼,马龙鱼,鳐鲨","鳐鲨,飞鱼,吸血章鱼,潜行滑翔机,绵鳚,马龙鱼",1
"加速烙刀,大钢弩,枪套,淬锋钢,潜水配重,燃烧响炮,绵鳚,飞鱼","枪套,大钢弩,淬锋钢,飞鱼,潜水配重,燃烧响炮,绵鳚,加速烙刀",1
"水车,淬锋钢,牌桌,码头缆索,马龙鱼","淬锋钢,水车,马龙鱼,码头缆索,牌桌",1
"套娃,小冰镐,水车,潜水配重,火药角,珊瑚,鱼雷","火药角,鱼雷,珊瑚,潜水配重,水车,套娃,小冰镐",1
"加速烙刀,小冰镐,枪套,燃烧响炮,燃烧子弹,绵鳚,藏刃匕首,鲨齿爪","藏刃匕首,燃烧响炮,燃烧子弹,小冰镐,绵鳚,加速烙刀,鲨齿爪,枪套",1
"小冰镐,抛石机,燃烧响炮,绵鳚,藏刃匕首,飞鱼,鲨齿爪","藏刃匕首,抛石机,飞鱼,燃烧响炮,小冰镐,绵鳚,鲨齿爪",1
"小冰镐,抛石机,枪套,绵鳚,藏刃匕首,飞鱼,鲨齿爪","藏刃匕首,枪套,抛石机,飞鱼,小冰镐,绵鳚,鲨齿爪",1
"元素深水炸弹,小冰镐,水母,水草,珍珠,绵鳚,雪怪蟹,鳐鲨","小冰镐,鳐鲨,珍珠,水母,雪怪蟹,元素深水炸弹,绵鳚,水草",1
"元素深水炸弹,吸血章鱼,小冰镐,水母,珍珠,绵鳚,雪怪蟹,鳐鲨","小冰镐,鳐鲨,珍珠,水母,雪怪蟹,元素深水炸弹,绵鳚,吸血章鱼",1
"元素深水炸弹,小冰镐,水母,珊瑚,绵鳚,雪怪蟹,飞鱼,鳐鲨","小冰镐,鳐鲨,水母,雪怪蟹,元素深水炸弹,绵鳚,珊瑚,飞鱼",1
"加速烙刀,大钢弩,燃烧响炮,燃烧子弹,篝火,绵鳚,鹦鹉皮特","大钢弩,鹦鹉皮特,绵鳚,燃烧响炮,燃烧子弹,加速烙刀,篝火",1
"加速烙刀,大钢弩,打火机,燃烧响炮,篝火,绵鳚,鹦鹉皮特","大钢弩,鹦鹉皮特,绵鳚,燃烧响炮,加速烙刀,篝火,打火机",1
"加速烙刀,大钢弩,打火机,燃烧子弹,篝火,绵鳚,鹦鹉皮特","大钢弩,鹦鹉皮特,绵鳚,加速烙刀,燃烧子弹,打火机,篝火",1
