combo_key,representative_signature,cluster_size
"元素深水炸弹,小冰镐,拍立蚌,燃烧响炮,珊瑚,绵鳚,雪怪蟹,风暴瓶","燃烧响炮,拍立蚌,小冰镐,珊瑚,元素深水炸弹,绵鳚,风暴瓶,雪怪蟹",1
"小冰镐,打火机,枪套,燃烧响炮,珊瑚,绵鳚,雪怪蟹,风暴瓶,飞镖发射器","珊瑚,雪怪蟹,风暴瓶,绵鳚,小冰镐,打火机,枪套,燃烧响炮,飞镖发射器",1
"小冰镐,打火机,水母,流星索,燃烧响炮,珊瑚,绵鳚,雪怪蟹,风暴瓶","燃烧响炮,小冰镐,绵鳚,风暴瓶,雪怪蟹,水母,珊瑚,打火机,流星索",1
"水车,淬锋钢,牌桌,码头缆索,马龙鱼","码头缆索,牌桌,马龙鱼,水车,淬锋钢",1
"小冰镐,拍立蚌,水车,流星索,潜水配重,火药角,鱼雷","流星索,小冰镐,火药角,鱼雷,潜水配重,水车,拍立蚌",1
"套娃,小冰镐,拍立蚌,水车,潜水配重,火药角,鱼雷","小冰镐,火药角,鱼雷,潜水配重,套娃,水车,拍立蚌",1
"十手,拍立蚌,水车,流星索,潜水配重,火药角,鱼雷","火药角,鱼雷,潜水配重,水车,拍立蚌,十手,流星索",1
"小冰镐,手斧,手里剑,抛石机,绵鳚,飞鱼,鲨齿爪","鲨齿爪,绵鳚,小冰镐,飞鱼,抛石机,手斧,手里剑",1
"小冰镐,手斧,抛石机,燃烧响炮,绵鳚,飞鱼,鲨齿爪","燃烧响炮,鲨齿爪,绵鳚,小冰镐,飞鱼,抛石机,手斧",1
"大钢弩,水母,潜水配重,烈酒杯,飞鱼,马龙鱼,鳐鲨","大钢弩,马龙鱼,水母,飞鱼,潜水配重,鳐鲨,烈酒杯",1
"元素深水炸弹,小冰镐,水母,珊瑚,珍珠,绵鳚,雪怪蟹,鳐鲨","珊瑚,小冰镐,绵鳚,元素深水炸弹,雪怪蟹,水母,珍珠,鳐鲨",1
