item_rank,item,anchor,alpha_ij
13,打火机,舱底蠕虫,0.03773108097616313
13,打火机,雪怪蟹,0.034880288191297473
13,打火机,救生圈,0.0308835885027113
13,打火机,水母,0.0308835885027113
13,打火机,星图,0.025268390593127427
13,打火机,珊瑚,0.025268390593127427
13,打火机,靴里剑,0.023162691377033473
13,打火机,流星索,0.018530153101626781
13,打火机,铲子,0.01544179425135565
13,打火机,食人鱼,0.01544179425135565
13,打火机,手雷,0.014629068238126404
13,打火机,抓钩,0.014629068238126404
13,打火机,三花,0
13,打火机,刺刀,0
13,打火机,双管霰弹枪,0
13,打火机,填弹杆,0
13,打火机,左轮手枪,0
13,打火机,弯刀,0
13,打火机,弹簧刀,0
13,打火机,手里剑,0
13,打火机,木桶,0
13,打火机,步枪,0
13,打火机,武士刀,0
13,打火机,水草,0
13,打火机,沙滩充气球,0
13,打火机,海螺壳,0
13,打火机,淬锋钢,0
13,打火机,渔网,0
13,打火机,温馨海湾,0
13,打火机,湿件战服,0
13,打火机,独角鲸,0
13,打火机,珍珠,0
13,打火机,葡萄弹,0
13,打火机,藏刃匕首,0
13,打火机,迷你弯刀,0
13,打火机,鱼饵,0
13,打火机,鲨齿爪,0
13,打火机,龙涎香,0
14,燃烧响炮,火炮,1
14,燃烧响炮,海底热泉,0.95213043782079754
14,燃烧响炮,迷幻蝠鲼,0.75725210419329436
14,燃烧响炮,皮皮虾,0.68089878054979769
14,燃烧响炮,打火机,0.63364343138658707
14,燃烧响炮,宠物石,0.59064863011435353
14,燃烧响炮,抓钩,0.41432174561770108
14,燃烧响炮,鹦鹉皮特,0.39441057558709819
14,燃烧响炮,马龙鱼,0.3636136183187641
14,燃烧响炮,绵鳚,0.26714304054845273
14,燃烧响炮,狼筅,0.19456660756708119
14,燃烧响炮,手斧,0.17418039017905121
14,燃烧响炮,舱底蠕虫,0.16074313900497719
14,燃烧响炮,火药角,0.13897614826220084
14,燃烧响炮,食人鱼,0.13897614826220084
14,燃烧响炮,飞鱼,0.11791915610126132
14,燃烧响炮,珊瑚,0.074120612406507122
14,燃烧响炮,木桶,0.055590459304880345
14,燃烧响炮,手里剑,0.039707470932057384
14,燃烧响炮,星图,0.03474403706555021
14,燃烧响炮,流星索,0.032813812784130758
14,燃烧响炮,水草,0.0308835885027113
14,燃烧响炮,靴里剑,0.027795229652440172
14,燃烧响炮,手雷,0.025268390593127427
14,燃烧响炮,鲨齿爪,0.023162691377033473
14,燃烧响炮,步枪,0.019853735466028692
14,燃烧响炮,三花,0.01544179425135565
14,燃烧响炮,填弹杆,0.014629068238126404
14,燃烧响炮,刺刀,0
14,燃烧响炮,双管霰弹枪,0
14,燃烧响炮,左轮手枪,0
14,燃烧响炮,弯刀,0
14,燃烧响炮,弹簧刀,0
14,燃烧响炮,救生圈,0
14,燃烧响炮,武士刀,0
14,燃烧响炮,毒须鲶,0
14,燃烧响炮,水母,0
14,燃烧响炮,沙滩充气球,0
14,燃烧响炮,海螺壳,0
14,燃烧响炮,淬锋钢,0
14,燃烧响炮,渔网,0
14,燃烧响炮,温馨海湾,0
14,燃烧响炮,湿件战服,0
14,燃烧响炮,独角鲸,0
14,燃烧响炮,珊瑚护甲,0
14,燃烧响炮,珍珠,0
14,燃烧响炮,葡萄弹,0
14,燃烧响炮,藏刃匕首,0
14,燃烧响炮,迷你弯刀,0
14,燃烧响炮,钓鱼竿,0
14,燃烧响炮,铲子,0
14,燃烧响炮,雪怪蟹,0
14,燃烧响炮,鱼饵,0
14,燃烧响炮,龙涎香,0
15,左轮手枪,迷你弯刀,0.92789395780989881
15,左轮手枪,舱底蠕虫,0.81411345263754331
15,左轮手枪,鲨齿爪,0.73173047759264842
15,左轮手枪,武士刀,0.49440622050375027
15,左轮手枪,三花,0.48593468849557425
15,左轮手枪,弹簧刀,0.3715932927656872
15,左轮手枪,双管霰弹枪,0.36828679289483224
15,左轮手枪,弯刀,0.3549190451496177
15,左轮手枪,刺刀,0.35482791614992959
15,左轮手枪,湿件战服,0.19897854878175425
15,左轮手枪,淬锋钢,0.16578871828046385
15,左轮手枪,食人鱼,0.16213883963923431
15,左轮手枪,藏刃匕首,0.11403171139462634
15,左轮手枪,沙滩充气球,0.092650765508133892
15,左轮手枪,飞鱼,0.085838209220771108
15,左轮手枪,靴里剑,0.084929868382456072
15,左轮手枪,葡萄弹,0.071940594394551027
15,左轮手枪,珍珠,0.060012427658677633
15,左轮手枪,狼筅,0.054046279879744773
15,左轮手枪,马龙鱼,0.046325382754066946
15,左轮手枪,手雷,0.041234681352521133
15,左轮手枪,珊瑚,0.039707470932057384
15,左轮手枪,救生圈,0.032813812784130758
15,左轮手枪,宠物石,0.032427767927846865
15,左轮手枪,手里剑,0.0308835885027113
15,左轮手枪,抓钩,0.027795229652440172
15,左轮手枪,海螺壳,0.025268390593127427
15,左轮手枪,星图,0.023162691377033473
15,左轮手枪,绵鳚,0.023162691377033473
15,左轮手枪,鹦鹉皮特,0.018530153101626781
15,左轮手枪,独角鲸,0.014629068238126404
15,左轮手枪,水草,0.013897614826220086
15,左轮手枪,渔网,0.013897614826220086
15,左轮手枪,填弹杆,0
15,左轮手枪,手斧,0
15,左轮手枪,打火机,0
15,左轮手枪,木桶,0
15,左轮手枪,步枪,0
15,左轮手枪,毒须鲶,0
15,左轮手枪,水母,0
15,左轮手枪,流星索,0
15,左轮手枪,海底热泉,0
15,左轮手枪,温馨海湾,0
15,左轮手枪,火炮,0
15,左轮手枪,火药角,0
15,左轮手枪,燃烧响炮,0
15,左轮手枪,珊瑚护甲,0
15,左轮手枪,皮皮虾,0
15,左轮手枪,迷幻蝠鲼,0
15,左轮手枪,钓鱼竿,0
15,左轮手枪,铲子,0
15,左轮手枪,雪怪蟹,0
15,左轮手枪,鱼饵,0
15,左轮手枪,龙涎香,0
16,海螺壳,毒须鲶,0.84657474425974488
16,海螺壳,雪怪蟹,0.72984291939713808
16,海螺壳,燃烧响炮,0.56388206696971954
16,海螺壳,皮皮虾,0.56177495526189136
16,海螺壳,钓鱼竿,0.55225005784141701
16,海螺壳,迷幻蝠鲼,0.41107568081161311
16,海螺壳,打火机,0.38098563685153919
16,海螺壳,水母,0.34003119959024602
16,海螺壳,温馨海湾,0.33441046036693561
16,海螺壳,鱼饵,0.23162691377033473
16,海螺壳,鹦鹉皮特,0.1757752211040593
16,海螺壳,飞鱼,0.16985973676491214
16,海螺壳,绵鳚,0.11697159145401904
16,海螺壳,龙涎香,0.11266994876971283
16,海螺壳,火炮,0.10727983374626029
16,海螺壳,海底热泉,0.10220610134938631
16,海螺壳,水草,0.089341809597129118
16,海螺壳,珊瑚,0.069488074131100419
16,海螺壳,狼筅,0.055590459304880345
16,海螺壳,渔网,0.046325382754066946
16,海螺壳,沙滩充气球,0.039707470932057384
16,海螺壳,火药角,0.039707470932057384
16,海螺壳,鲨齿爪,0.039707470932057384
16,海螺壳,独角鲸,0.0308835885027113
16,海螺壳,珍珠,0.028526683064346491
16,海螺壳,宠物石,0.025268390593127427
16,海螺壳,舱底蠕虫,0.025268390593127427
16,海螺壳,手里剑,0.023162691377033473
16,海螺壳,抓钩,0.02138094588649244
16,海螺壳,木桶,0.02138094588649244
16,海螺壳,三花,0
16,海螺壳,刺刀,0
16,海螺壳,双管霰弹枪,0
16,海螺壳,填弹杆,0
16,海螺壳,左轮手枪,0
16,海螺壳,弯刀,0
16,海螺壳,弹簧刀,0
16,海螺壳,手斧,0
16,海螺壳,手雷,0
16,海螺壳,救生圈,0
16,海螺壳,星图,0
16,海螺壳,步枪,0
16,海螺壳,武士刀,0
16,海螺壳,流星索,0
16,海螺壳,淬锋钢,0
16,海螺壳,湿件战服,0
16,海螺壳,珊瑚护甲,0
16,海螺壳,葡萄弹,0
16,海螺壳,藏刃匕首,0
16,海螺壳,迷你弯刀,0
16,海螺壳,铲子,0
16,海螺壳,靴里剑,0
16,海螺壳,食人鱼,0
16,海螺壳,马龙鱼,0
17,迷幻蝠鲼,皮皮虾,1
17,迷幻蝠鲼,燃烧响炮,0.98146984689837324
17,迷幻蝠鲼,海底热泉,0.84783560625998911
17,迷幻蝠鲼,雪怪蟹,0.73334573173922335
17,迷幻蝠鲼,打火机,0.63364343138658707
17,迷幻蝠鲼,毒须鲶,0.51652336114168962
17,迷幻蝠鲼,鹦鹉皮特,0.32223470042653246
17,迷幻蝠鲼,水母,0.26251050227304606
17,迷幻蝠鲼,宠物石,0.092650765508133892
17,迷幻蝠鲼,钓鱼竿,0.046649336479619871
17,迷幻蝠鲼,珊瑚护甲,0.045689544167246431
17,迷幻蝠鲼,填弹杆,0.04487681815401718
17,迷幻蝠鲼,弯刀,0.027795229652440172
17,迷幻蝠鲼,火药角,0.019853735466028692
17,迷幻蝠鲼,木桶,0.01544179425135565
17,迷幻蝠鲼,流星索,0.014629068238126404
17,迷幻蝠鲼,鲨齿爪,0.014629068238126404
17,迷幻蝠鲼,温馨海湾,0.013897614826220086
17,迷幻蝠鲼,三花,0
17,迷幻蝠鲼,刺刀,0
17,迷幻蝠鲼,双管霰弹枪,0
17,迷幻蝠鲼,左轮手枪,0
17,迷幻蝠鲼,弹簧刀,0
17,迷幻蝠鲼,手斧,0
17,迷幻蝠鲼,手里剑,0
17,迷幻蝠鲼,手雷,0
17,迷幻蝠鲼,抓钩,0
17,迷幻蝠鲼,救生圈,0
17,迷幻蝠鲼,星图,0
17,迷幻蝠鲼,步枪,0
17,迷幻蝠鲼,武士刀,0
17,迷幻蝠鲼,水草,0
17,迷幻蝠鲼,沙滩充气球,0
17,迷幻蝠鲼,海螺壳,0
17,迷幻蝠鲼,淬锋钢,0
17,迷幻蝠鲼,渔网,0
17,迷幻蝠鲼,湿件战服,0
17,迷幻蝠鲼,火炮,0
17,迷幻蝠鲼,独角鲸,0
17,迷幻蝠鲼,狼筅,0
17,迷幻蝠鲼,珊瑚,0
17,迷幻蝠鲼,珍珠,0
17,迷幻蝠鲼,绵鳚,0
17,迷幻蝠鲼,舱底蠕虫,0
17,迷幻蝠鲼,葡萄弹,0
17,迷幻蝠鲼,藏刃匕首,0
17,迷幻蝠鲼,迷你弯刀,0
17,迷幻蝠鲼,铲子,0
17,迷幻蝠鲼,靴里剑,0
17,迷幻蝠鲼,飞鱼,0
17,迷幻蝠鲼,食人鱼,0
17,迷幻蝠鲼,马龙鱼,0
17,迷幻蝠鲼,鱼饵,0
17,迷幻蝠鲼,龙涎香,0
18,火药角,手雷,1
18,火药角,流星索,1
18,火药角,火炮,1
18,火药角,葡萄弹,1
18,火药角,双管霰弹枪,0.96757223207215315
18,火药角,绵鳚,0.23625945204574142
18,火药角,皮皮虾,0.11619950174145127
18,火药角,弯刀,0.019853735466028692
18,火药角,海底热泉,0.019853735466028692
18,火药角,三花,0
18,火药角,刺刀,0
18,火药角,填弹杆,0
18,火药角,宠物石,0
18,火药角,左轮手枪,0
18,火药角,弹簧刀,0
18,火药角,手斧,0
18,火药角,手里剑,0
18,火药角,打火机,0
18,火药角,抓钩,0
18,火药角,救生圈,0
18,火药角,星图,0
18,火药角,木桶,0
18,火药角,步枪,0
18,火药角,武士刀,0
18,火药角,毒须鲶,0
18,火药角,水母,0
18,火药角,水草,0
18,火药角,沙滩充气球,0
18,火药角,海螺壳,0
18,火药角,淬锋钢,0
18,火药角,渔网,0
18,火药角,温馨海湾,0
18,火药角,湿件战服,0
18,火药角,燃烧响炮,0
18,火药角,独角鲸,0
18,火药角,狼筅,0
18,火药角,珊瑚,0
18,火药角,珊瑚护甲,0
18,火药角,珍珠,0
18,火药角,舱底蠕虫,0
18,火药角,藏刃匕首,0
18,火药角,迷你弯刀,0
18,火药角,迷幻蝠鲼,0
18,火药角,钓鱼竿,0
18,火药角,铲子,0
18,火药角,雪怪蟹,0
18,火药角,靴里剑,0
18,火药角,飞鱼,0
18,火药角,食人鱼,0
18,火药角,马龙鱼,0
18,火药角,鱼饵,0
18,火药角,鲨齿爪,0
18,火药角,鹦鹉皮特,0
18,火药角,龙涎香,0
19,毒须鲶,沙滩充气球,1
19,毒须鲶,钓鱼竿,1
19,毒须鲶,雪怪蟹,1
19,毒须鲶,打火机,0.38773751449990518
19,毒须鲶,鹦鹉皮特,0.33858483551620316
19,毒须鲶,水母,0.29841267390744791
19,毒须鲶,温馨海湾,0.24526329523515972
19,毒须鲶,珊瑚护甲,0.2027240422480695
19,毒须鲶,狼筅,0.19456660756708119
19,毒须鲶,海底热泉,0.078753150681913811
19,毒须鲶,燃烧响炮,0.071032253556235991
19,毒须鲶,木桶,0.069488074131100419
19,毒须鲶,迷幻蝠鲼,0.05615197909583873
19,毒须鲶,皮皮虾,0.055590459304880345
19,毒须鲶,舱底蠕虫,0.025268390593127427
19,毒须鲶,渔网,0.017372018532775105
19,毒须鲶,三花,0
19,毒须鲶,刺刀,0
19,毒须鲶,双管霰弹枪,0
19,毒须鲶,填弹杆,0
19,毒须鲶,宠物石,0
19,毒须鲶,左轮手枪,0
19,毒须鲶,弯刀,0
19,毒须鲶,弹簧刀,0
19,毒须鲶,手斧,0
19,毒须鲶,手里剑,0
19,毒须鲶,手雷,0
19,毒须鲶,抓钩,0
19,毒须鲶,救生圈,0
19,毒须鲶,星图,0
19,毒须鲶,步枪,0
19,毒须鲶,武士刀,0
19,毒须鲶,水草,0
19,毒须鲶,流星索,0
19,毒须鲶,海螺壳,0
19,毒须鲶,淬锋钢,0
19,毒须鲶,湿件战服,0
19,毒须鲶,火炮,0
19,毒须鲶,火药角,0
19,毒须鲶,独角鲸,0
19,毒须鲶,珊瑚,0
19,毒须鲶,珍珠,0
19,毒须鲶,绵鳚,0
19,毒须鲶,葡萄弹,0
19,毒须鲶,藏刃匕首,0
19,毒须鲶,迷你弯刀,0
19,毒须鲶,铲子,0
19,毒须鲶,靴里剑,0
19,毒须鲶,飞鱼,0
19,毒须鲶,食人鱼,0
19,毒须鲶,马龙鱼,0
19,毒须鲶,鱼饵,0
19,毒须鲶,鲨齿爪,0
19,毒须鲶,龙涎香,0
20,刺刀,武士刀,1
20,刺刀,鲨齿爪,0.90615063436311205
20,刺刀,独角鲸,0.66592737708971239
20,刺刀,藏刃匕首,0.53174921489846838
20,刺刀,手斧,0.37060306203253557
20,刺刀,狼筅,0.32964167096578167
20,刺刀,迷你弯刀,0.24763022781264879
20,刺刀,舱底蠕虫,0.23526676527244
20,刺刀,双管霰弹枪,0.17676790787736071
20,刺刀,龙涎香,0.044543637263525913
20,刺刀,弯刀,0.035278560712712528
20,刺刀,三花,0.03474403706555021
20,刺刀,水草,0.027795229652440172
20,刺刀,珊瑚护甲,0.027795229652440172
20,刺刀,海螺壳,0.023162691377033473
20,刺刀,渔网,0.023162691377033473
20,刺刀,弹簧刀,0.02138094588649244
20,刺刀,食人鱼,0.02138094588649244
20,刺刀,淬锋钢,0.014629068238126404
20,刺刀,葡萄弹,0.013897614826220086
20,刺刀,填弹杆,0
20,刺刀,宠物石,0
20,刺刀,左轮手枪,0
20,刺刀,手里剑,0
20,刺刀,手雷,0
20,刺刀,打火机,0
20,刺刀,抓钩,0
20,刺刀,救生圈,0
20,刺刀,星图,0
20,刺刀,木桶,0
20,刺刀,步枪,0
20,刺刀,毒须鲶,0
20,刺刀,水母,0
20,刺刀,沙滩充气球,0
20,刺刀,流星索,0
20,刺刀,海底热泉,0
20,刺刀,温馨海湾,0
20,刺刀,湿件战服,0
20,刺刀,火炮,0
20,刺刀,火药角,0
20,刺刀,燃烧响炮,0
20,刺刀,珊瑚,0
20,刺刀,珍珠,0
20,刺刀,皮皮虾,0
20,刺刀,绵鳚,0
20,刺刀,迷幻蝠鲼,0
20,刺刀,钓鱼竿,0
20,刺刀,铲子,0
20,刺刀,雪怪蟹,0
20,刺刀,靴里剑,0
20,刺刀,飞鱼,0
20,刺刀,马龙鱼,0
20,刺刀,鱼饵,0
20,刺刀,鹦鹉皮特,0
21,流星索,弯刀,0.41087653858094902
21,流星索,填弹杆,0.34895289737068486
21,流星索,火药角,0.34413141474449732
21,流星索,马龙鱼,0.32427767927846862
21,流星索,鲨齿爪,0.30729170560197744
21,流星索,武士刀,0.29262200106318953
21,流星索,迷你弯刀,0.29223595620690568
21,流星索,靴里剑,0.26637095083588491
21,流星索,三花,0.23322378642050387
21,流星索,刺刀,0.2252700645689612
21,流星索,弹簧刀,0.17650360118230213
21,流星索,独角鲸,0.16035709414869329
21,流星索,葡萄弹,0.13525053833337497
21,流星索,手雷,0.1248273272137099
21,流星索,迷幻蝠鲼,0.12287010678849437
21,流星索,皮皮虾,0.10900090059780458
21,流星索,打火机,0.092650765508133892
21,流星索,鹦鹉皮特,0.092650765508133892
21,流星索,海底热泉,0.090869020017592866
21,流星索,步枪,0.061767177005422599
21,流星索,手斧,0.060893772353196603
21,流星索,双管霰弹枪,0.05615197909583873
21,流星索,抓钩,0.055590459304880345
21,流星索,燃烧响炮,0.050737323968739992
21,流星索,渔网,0.039707470932057384
21,流星索,淬锋钢,0.027795229652440172
21,流星索,火炮,0.023162691377033473
21,流星索,水草,0.02138094588649244
21,流星索,星图,0.019853735466028692
21,流星索,左轮手枪,0.017372018532775105
21,流星索,鱼饵,0.016350135089670689
21,流星索,藏刃匕首,0.01544179425135565
21,流星索,手里剑,0.014629068238126404
21,流星索,绵鳚,0.013897614826220086
21,流星索,飞鱼,0.013897614826220086
21,流星索,宠物石,0
21,流星索,救生圈,0
21,流星索,木桶,0
21,流星索,毒须鲶,0
21,流星索,水母,0
21,流星索,沙滩充气球,0
21,流星索,海螺壳,0
21,流星索,温馨海湾,0
21,流星索,湿件战服,0
21,流星索,狼筅,0
21,流星索,珊瑚,0
21,流星索,珊瑚护甲,0
21,流星索,珍珠,0
21,流星索,舱底蠕虫,0
21,流星索,钓鱼竿,0
21,流星索,铲子,0
21,流星索,雪怪蟹,0
21,流星索,食人鱼,0
21,流星索,龙涎香,0
22,皮皮虾,燃烧响炮,0.98146984689837324
22,皮皮虾,迷幻蝠鲼,0.95585463525788916
22,皮皮虾,海底热泉,0.83447251508093134
22,皮皮虾,打火机,0.63364343138658707
22,皮皮虾,鹦鹉皮特,0.32223470042653246
22,皮皮虾,水母,0.26251050227304606
22,皮皮虾,雪怪蟹,0.07257643298137155
22,皮皮虾,填弹杆,0.06625776404050962
22,皮皮虾,流星索,0.042424297890566579
22,皮皮虾,绵鳚,0.032001086770901507
22,皮皮虾,海螺壳,0.027795229652440172
22,皮皮虾,手雷,0.023162691377033473
22,皮皮虾,铲子,0.023162691377033473
22,皮皮虾,火药角,0.019853735466028692
22,皮皮虾,鱼饵,0.018530153101626781
22,皮皮虾,宠物石,0.016350135089670689
22,皮皮虾,毒须鲶,0.016350135089670689
22,皮皮虾,水草,0.014629068238126404
22,皮皮虾,三花,0
22,皮皮虾,刺刀,0
22,皮皮虾,双管霰弹枪,0
22,皮皮虾,左轮手枪,0
22,皮皮虾,弯刀,0
22,皮皮虾,弹簧刀,0
22,皮皮虾,手斧,0
22,皮皮虾,手里剑,0
22,皮皮虾,抓钩,0
22,皮皮虾,救生圈,0
22,皮皮虾,星图,0
22,皮皮虾,木桶,0
22,皮皮虾,步枪,0
22,皮皮虾,武士刀,0
22,皮皮虾,沙滩充气球,0
22,皮皮虾,淬锋钢,0
22,皮皮虾,渔网,0
22,皮皮虾,温馨海湾,0
22,皮皮虾,湿件战服,0
22,皮皮虾,火炮,0
22,皮皮虾,独角鲸,0
22,皮皮虾,狼筅,0
22,皮皮虾,珊瑚,0
22,皮皮虾,珊瑚护甲,0
22,皮皮虾,珍珠,0
22,皮皮虾,舱底蠕虫,0
22,皮皮虾,葡萄弹,0
22,皮皮虾,藏刃匕首,0
22,皮皮虾,迷你弯刀,0
22,皮皮虾,钓鱼竿,0
22,皮皮虾,靴里剑,0
22,皮皮虾,飞鱼,0
22,皮皮虾,食人鱼,0
22,皮皮虾,马龙鱼,0
22,皮皮虾,鲨齿爪,0
22,皮皮虾,龙涎香,0
23,手雷,步枪,1
23,手雷,火药角,0.91644886324712915
23,手雷,葡萄弹,0.75756383025371621
23,手雷,填弹杆,0.72163816206408382
23,手雷,流星索,0.52410247776780683
23,手雷,手里剑,0.11183805322580487
23,手雷,铲子,0.039707470932057384
23,手雷,藏刃匕首,0.03474403706555021
23,手雷,马龙鱼,0.025268390593127427
23,手雷,手斧,0.014629068238126404
23,手雷,舱底蠕虫,0.014629068238126404
23,手雷,三花,0
23,手雷,刺刀,0
23,手雷,双管霰弹枪,0
23,手雷,宠物石,0
23,手雷,左轮手枪,0
23,手雷,弯刀,0
23,手雷,弹簧刀,0
23,手雷,打火机,0
23,手雷,抓钩,0
23,手雷,救生圈,0
23,手雷,星图,0
23,手雷,木桶,0
23,手雷,武士刀,0
23,手雷,毒须鲶,0
23,手雷,水母,0
23,手雷,水草,0
23,手雷,沙滩充气球,0
23,手雷,海底热泉,0
23,手雷,海螺壳,0
23,手雷,淬锋钢,0
23,手雷,渔网,0
23,手雷,温馨海湾,0
23,手雷,湿件战服,0
23,手雷,火炮,0
23,手雷,燃烧响炮,0
23,手雷,独角鲸,0
23,手雷,狼筅,0
23,手雷,珊瑚,0
23,手雷,珊瑚护甲,0
23,手雷,珍珠,0
23,手雷,皮皮虾,0
23,手雷,绵鳚,0
23,手雷,迷你弯刀,0
23,手雷,迷幻蝠鲼,0
23,手雷,钓鱼竿,0
23,手雷,雪怪蟹,0
23,手雷,靴里剑,0
23,手雷,飞鱼,0
23,手雷,食人鱼,0
23,手雷,鱼饵,0
23,手雷,鲨齿爪,0
23,手雷,鹦鹉皮特,0
23,手雷,龙涎香,0
24,海底热泉,燃烧响炮,1
24,海底热泉,迷幻蝠鲼,0.85337727340798342
24,海底热泉,皮皮虾,0.81358097071554192
24,海底热泉,打火机,0.63364343138658707
24,海底热泉,绵鳚,0.26714304054845273
24,海底热泉,狼筅,0.19456660756708119
24,海底热泉,火炮,0.13897614826220084
24,海底热泉,鹦鹉皮特,0.090607786656197745
24,海底热泉,钓鱼竿,0.061767177005422599
24,海底热泉,三花,0
24,海底热泉,刺刀,0
24,海底热泉,双管霰弹枪,0
24,海底热泉,填弹杆,0
24,海底热泉,宠物石,0
24,海底热泉,左轮手枪,0
24,海底热泉,弯刀,0
24,海底热泉,弹簧刀,0
24,海底热泉,手斧,0
24,海底热泉,手里剑,0
24,海底热泉,手雷,0
24,海底热泉,抓钩,0
24,海底热泉,救生圈,0
24,海底热泉,星图,0
24,海底热泉,木桶,0
24,海底热泉,步枪,0
24,海底热泉,武士刀,0
24,海底热泉,毒须鲶,0
24,海底热泉,水母,0
24,海底热泉,水草,0
24,海底热泉,沙滩充气球,0
24,海底热泉,流星索,0
24,海底热泉,海螺壳,0
24,海底热泉,淬锋钢,0
24,海底热泉,渔网,0
24,海底热泉,温馨海湾,0
24,海底热泉,湿件战服,0
24,海底热泉,火药角,0
24,海底热泉,独角鲸,0
24,海底热泉,珊瑚,0
24,海底热泉,珊瑚护甲,0
24,海底热泉,珍珠,0
24,海底热泉,舱底蠕虫,0
24,海底热泉,葡萄弹,0
24,海底热泉,藏刃匕首,0
24,海底热泉,迷你弯刀,0
24,海底热泉,铲子,0
24,海底热泉,雪怪蟹,0
24,海底热泉,靴里剑,0
24,海底热泉,飞鱼,0
24,海底热泉,食人鱼,0
24,海底热泉,马龙鱼,0
24,海底热泉,鱼饵,0
24,海底热泉,鲨齿爪,0
24,海底热泉,龙涎香,0
25,武士刀,鲨齿爪,0.90615063436311205
25,武士刀,刺刀,0.81889226917782143
25,武士刀,独角鲸,0.66592737708971239
25,武士刀,藏刃匕首,0.5880104489762582
25,武士刀,手斧,0.42387725219971251
25,武士刀,狼筅,0.38714784158755949
25,武士刀,迷你弯刀,0.14360868653760753
25,武士刀,木桶,0.025268390593127427
25,武士刀,渔网,0.025268390593127427
25,武士刀,湿件战服,0.023162691377033473
25,武士刀,三花,0.018530153101626781
25,武士刀,双管霰弹枪,0.017372018532775105
25,武士刀,填弹杆,0
25,武士刀,宠物石,0
25,武士刀,左轮手枪,0
25,武士刀,弯刀,0
25,武士刀,弹簧刀,0
25,武士刀,手里剑,0
25,武士刀,手雷,0
25,武士刀,打火机,0
25,武士刀,抓钩,0
25,武士刀,救生圈,0
25,武士刀,星图,0
25,武士刀,步枪,0
25,武士刀,毒须鲶,0
25,武士刀,水母,0
25,武士刀,水草,0
25,武士刀,沙滩充气球,0
25,武士刀,流星索,0
25,武士刀,海底热泉,0
25,武士刀,海螺壳,0
25,武士刀,淬锋钢,0
25,武士刀,温馨海湾,0
25,武士刀,火炮,0
25,武士刀,火药角,0
25,武士刀,燃烧响炮,0
25,武士刀,珊瑚,0
25,武士刀,珊瑚护甲,0
25,武士刀,珍珠,0
25,武士刀,皮皮虾,0
25,武士刀,绵鳚,0
25,武士刀,舱底蠕虫,0
25,武士刀,葡萄弹,0
25,武士刀,迷幻蝠鲼,0
25,武士刀,钓鱼竿,0
25,武士刀,铲子,0
25,武士刀,雪怪蟹,0
25,武士刀,靴里剑,0
25,武士刀,飞鱼,0
25,武士刀,食人鱼,0
25,武士刀,马龙鱼,0
25,武士刀,鱼饵,0
25,武士刀,鹦鹉皮特,0
25,武士刀,龙涎香,0
26,鱼饵,钓鱼竿,0.89769811308476877
26,鱼饵,毒须鲶,0.896419652846426
26,鱼饵,雪怪蟹,0.78953139333026301
26,鱼饵,打火机,0.31655678215279082
26,鱼饵,水母,0.24436639402770316
26,鱼饵,珊瑚护甲,0.2027240422480695
26,鱼饵,皮皮虾,0.13718076261479445
26,鱼饵,温馨海湾,0.092650765508133892
26,鱼饵,迷幻蝠鲼,0.076005714561867416
26,鱼饵,海底热泉,0.048601015591108833
26,鱼饵,沙滩充气球,0.039707470932057384
26,鱼饵,三花,0
26,鱼饵,刺刀,0
26,鱼饵,双管霰弹枪,0
26,鱼饵,填弹杆,0
26,鱼饵,宠物石,0
26,鱼饵,左轮手枪,0
26,鱼饵,弯刀,0
26,鱼饵,弹簧刀,0
26,鱼饵,手斧,0
26,鱼饵,手里剑,0
26,鱼饵,手雷,0
26,鱼饵,抓钩,0
26,鱼饵,救生圈,0
26,鱼饵,星图,0
26,鱼饵,木桶,0
26,鱼饵,步枪,0
26,鱼饵,武士刀,0
26,鱼饵,水草,0
26,鱼饵,流星索,0
26,鱼饵,海螺壳,0
26,鱼饵,淬锋钢,0
26,鱼饵,渔网,0
26,鱼饵,湿件战服,0
26,鱼饵,火炮,0
26,鱼饵,火药角,0
26,鱼饵,燃烧响炮,0
26,鱼饵,独角鲸,0
26,鱼饵,狼筅,0
26,鱼饵,珊瑚,0
26,鱼饵,珍珠,0
26,鱼饵,绵鳚,0
26,鱼饵,舱底蠕虫,0
26,鱼饵,葡萄弹,0
26,鱼饵,藏刃匕首,0
26,鱼饵,迷你弯刀,0
26,鱼饵,铲子,0
26,鱼饵,靴里剑,0
26,鱼饵,飞鱼,0
26,鱼饵,食人鱼,0
26,鱼饵,马龙鱼,0
26,鱼饵,鲨齿爪,0
26,鱼饵,鹦鹉皮特,0
26,鱼饵,龙涎香,0
27,独角鲸,三花,0.51287348250046016
27,独角鲸,刺刀,0.29221433063607716
27,独角鲸,湿件战服,0.27558087812151494
27,独角鲸,迷你弯刀,0.23616366647989659
27,独角鲸,水母,0.21051925816960951
27,独角鲸,水草,0.15441794251355648
27,独角鲸,龙涎香,0.15360521650032724
27,独角鲸,温馨海湾,0.15034692402910821
27,独角鲸,海螺壳,0.1412924173999042
27,独角鲸,食人鱼,0.11532468459749104
27,独角鲸,左轮手枪,0.092650765508133892
27,独角鲸,珊瑚,0.092650765508133892
27,独角鲸,珊瑚护甲,0.092650765508133892
27,独角鲸,毒须鲶,0.091838039494904655
27,独角鲸,雪怪蟹,0.089341809597129118
27,独角鲸,鲨齿爪,0.087560064106588092
